,Title,Time,Link
119,Conservative And Consumer-Oriented- U.S. Bancorp Isn't In Vogue,1 month ago,https://seekingalpha.com/article/4402763-conservative-and-consumer-oriented-u-s-bancorp-isnt-in-vogue
120,"Are U.S. Bancorp's Cost Cutting Plans a Preview of What's to Come in the 
Industry?","Oct 24, 2020",https://www.fool.com/investing/2020/10/24/are-us-bancorps-cost-cutting-plans-a-preview-of-wh/
121,U.S. Bancorp Has Rallied 36%⁠—What To Expect Next,"Jun 23, 2020",https://www.forbes.com/sites/greatspeculations/2020/06/23/us-bancorp-has-rallied-36-what-to-expect-next/
122,U.S. Bancorp Is Lagging Its Peers,"Jan 5, 2021",https://seekingalpha.com/article/4397399-u-s-bancorp-is-lagging-peers
123,U.S. Bancorp (USB) Enhances Global Fund Services Offerings,"Nov 17, 2020",https://finance.yahoo.com/news/u-bancorp-usb-enhances-global-123412675.html
124,Charlotte executive leading changes in US Bancorp's ...,"Jun 29, 2020",https://www.bizjournals.com/charlotte/news/2020/06/29/us-bank-shifts-charlotte-operations.html
125,U.S. Bancorp pledges $116 million to address racial inequality,"Jun 5, 2020",https://www.americanbanker.com/news/u-s-bancorp-pledges-116-million-to-address-racial-inequality
126,Investigation for US Bancorp and US Bank National ...,"Oct 7, 2020",https://www.atmmarketplace.com/news/investigation-for-us-bancorp-and-us-bank-national-association-data-breach-continues/
127,Better Buy: Bank of America vs. US Bancorp,"Sep 23, 2020",https://www.fool.com/investing/2020/09/23/better-buy-bank-of-america-vs-us-bancorp/
128,Strategic Moves Support U.S. Bancorp (USB)- Cost Woes Prevail,"Nov 19, 2020",https://finance.yahoo.com/news/strategic-moves-support-u-bancorp-140802070.html
129,U.S. Bancorp Provides Schedule For 4Q20 and 2021 ...,"Sep 28, 2020",https://www.businesswire.com/news/home/20200928005691/en/U.S.-Bancorp-Provides-Schedule-For-4Q20-and-2021-Earnings-Conference-Calls
130,U.S. Bancorp announces $3 billion common stock repurchase ...,"Dec 22, 2020",https://www.businesswire.com/news/home/20201222005544/en/U.S.-Bancorp-announces-3-billion-common-stock-repurchase-program
131,U.S. Bancorp Declares New Dividend; Yield Is 4.5%,"Sep 15, 2020",https://www.fool.com/investing/2020/09/15/us-bancorp-declares-new-dividend-yield-is-45/
132,U.S. Bancorp makes biggest gift to Center for Economic ...,1 month ago,https://www.startribune.com/u-s-bancorp-makes-biggest-gift-to-center-for-economic-inclusion/600012627/
133,U.S. Bancorp (USB) Q4 Earnings Meet Estimates- Revenues Up Y/Y,1 month ago,https://finance.yahoo.com/news/u-bancorp-usb-q4-earnings-140402725.html
134,U.S. Bancorp profit falls- but tops expectations,"Oct 14, 2020",https://www.marketwatch.com/story/us-bancorp-profit-falls-but-tops-expectations-2020-10-14
