,Title,Time,Link
144,BNP Paribas Hit With Subpoena Seeking to Trace Epstein ...,"Oct 5, 2020",https://www.bloomberg.com/news/articles/2020-10-05/bnp-paribas-hit-with-subpoena-seeking-to-trace-epstein-funds
145,BNP Paribas Warns on Profit After $1.2 Billion Virus Hit,"May 5, 2020",https://www.bloomberg.com/news/articles/2020-05-05/bnp-paribas-warns-on-profit-slump-after-1-2-billion-virus-hit
146,BNP Paribas and Goldman Sachs trade first basket equity total ...,"Dec 10, 2020",https://www.thetradenews.com/bnp-paribas-and-goldman-sachs-trade-first-basket-equity-total-return-futures-at-eurex/
147,BNP Paribas gains execution services head from Deutsche ...,"Jun 3, 2020",https://www.thetradenews.com/bnp-paribas-gains-execution-services-head-from-deutsche-bank-deal/
148,BNP Paribas and Allfunds announce completion of strategic ...,"Oct 5, 2020",https://www.institutionalassetmanager.co.uk/2020/10/05/290397/bnp-paribas-and-allfunds-announce-completion-strategic-agreement
149,BNP Paribas Closes First Environment-Linked RCF in Latin ...,"Aug 7, 2020",https://www.businesswire.com/news/home/20200807005017/en/BNP-Paribas-Closes-First-Environment-Linked-RCF-in-Latin-America-with-Empresas-CMPC
150,BNP Paribas Wealth Management appoints new chief ...,"Nov 16, 2020",https://www.fnlondon.com/articles/bnp-paribas-wealth-management-appoints-new-chief-investment-officer-20201116
151,BNP Paribas Wealth Management's CIO steps down,"Nov 16, 2020",https://citywireselector.com/news/bnp-paribas-wealth-managements-cio-steps-down/a1426227
152,Base metals house of the year- Asia: BNP Paribas,"Nov 16, 2020",https://www.risk.net/commodities/7708381/base-metals-house-of-the-year-asia-bnp-paribas
153,BNP Paribas AM nets 15x investment from Impax share sale,"Nov 11, 2020",https://www.responsible-investor.com/articles/bnp-paribas-am-nets-15x-investment-from-impax-share-sale
154,World's Best Bank for Corporates 2020: BNP Paribas,"Sep 10, 2020",https://www.euromoney.com/article/27g0tbzca93zph51zgjy8/awards/awards-for-excellence/worlds-best-bank-for-corporates-bnp-paribas
155,BNP Paribas to charge €24 a year for biometric card - Finextra,1 month ago,https://www.finextra.com/newsarticle/37350/bnp-paribas-to-charge-24-a-year-for-biometric-card
156,BNP Paribas- Credit Agricole in new interbank digital currency ...,"Nov 26, 2020",https://ledgerinsights.com/bnp-paribas-credit-agricole-interbank-digital-currency-blockchain/
157,BNP Paribas to begin issuing biometric payment cards to all ...,"Jan 4, 2021",https://www.biometricupdate.com/202101/bnp-paribas-to-begin-issuing-biometric-payment-cards-to-all-customers-within-6-months
158,French bank BNP Paribas says it wasn't an accomplice to Sudanese genocide,"Nov 5, 2020",https://www.reuters.com/article/securities-bnpparibas-idUSL1N2HS01U
159,30-Year BNP Vet Takes the APAC Helm,"Oct 14, 2020",https://www.finews.asia/people/32940-30-year-bnp-vet-takes-the-apac-helm
160,BNP Paribas Promotes Daniel Klein to Global Head of Client Services,"Dec 7, 2020",https://www.financemagnates.com/executives/moves/bnp-paribas-promotes-daniel-klein-to-global-head-of-client-services/
161,BNP Paribas Rolls Out New Payment Tracking Service,"Jun 27, 2020",https://www.pymnts.com/news/b2b-payments/2020/bnp-paribas-rolls-out-new-payment-tracking-service/
162,BNP Paribas commits to 'doubling' renewable energy ...,"Dec 24, 2020",https://www.triplepundit.com/story/2015/bnp-paribas-commits-doubling-renewable-energy-financing-2020/116371
163,Brazil's Rio asks BNP Paribas for loan grace period,"Nov 11, 2020",https://finance.yahoo.com/news/brazils-rio-asks-bnp-paribas-194246757.html
164,BNP Paribas Asset Management announces new US ...,"Nov 18, 2020",https://www.institutionalassetmanager.co.uk/2020/11/18/292410/bnp-paribas-asset-management-announces-new-us-leadership-team
165,Cité Gestion Poaches Partner From BNP Paribas,"Sep 3, 2020",https://www.finews.com/news/english-news/42779-cite-gestion-patrick-voegeli-bnp-paribas-lombard-odier
166,"Liquefy Partners with BNP Paribas Asset Management and CAIA Association to 
Publish Paper on the Future of Alternative Investments Tokenisation",1 month ago,https://finance.yahoo.com/news/liquefy-partners-bnp-paribas-asset-010000248.html
167,Clearing bank of the year: BNP Paribas,"Sep 8, 2020",https://www.risk.net/awards/7673841/clearing-bank-of-the-year-bnp-paribas
168,"Four Palm Springs High graduates receive $15-000 scholarships from BNP 
Paribas Open","Aug 17, 2020",https://www.desertsun.com/story/sports/tennis/bnp/2020/08/17/palm-springs-high-graduates-get-15-000-grant-bnp-paribas-open/3386714001/
169,BNP Paribas Securities trials digital asset transfer on public ...,"Oct 7, 2020",https://ledgerinsights.com/bnp-paribas-securities-digital-asset-public-blockchain/
170,BNP Paribas Capital Partners Announces First Close Of BNP ...,"Sep 24, 2020",https://mondovisione.com/media-and-resources/news/bnp-paribas-capital-partners-announces-first-close-of-bnp-paribas-singularity-fu/
171,Positive Outlook For BNP Paribas Energy Transition As Fund ...,"Dec 16, 2020",https://mondovisione.com/media-and-resources/news/positive-outlook-for-bnp-paribas-energy-transition-as-fund-size-exceeds-eur-15/
172,BNP Paribas Securities creating DLT apps for ASX- HKEX with ...,"Sep 15, 2020",https://ledgerinsights.com/bnp-paribas-dlt-asx-hkex-digital-asset-daml-blockchain/
173,SG follows BNP Paribas into sterling,"Jan 11, 2021",https://www.globalcapital.com/article/b1q2dwrqthzdwx/sg-follows-bnp-paribas-into-sterling
174,BNP Paribas Securities Services names head of Americas,"Jul 2, 2020",https://www.pionline.com/asset-servicing/bnp-paribas-securities-services-names-head-americas
175,BNP Paribas AM launches environmental long/short strategy,"Jul 15, 2020",https://www.pionline.com/esg/bnp-paribas-am-launches-environmental-longshort-strategy
176,BNP Paribas Names APAC Head of Securities Services,"Jun 19, 2020",https://www.finews.asia/people/32060-bnp-paribas-names-apac-head-of-securities-services
177,Fitch Affirms BNP PARIBAS FLEXI I ABS EUROPE AAA Fund ...,"Oct 13, 2020",https://www.fitchratings.com/research/fund-asset-managers/fitch-affirms-bnp-paribas-flexi-i-abs-europe-aaa-fund-at-aaaf-s2-13-10-2020
178,"IBM Cloud For Financial Services Momentum Builds With BNP Paribas And 30 
ISVs","Jul 22, 2020",https://www.forbes.com/sites/moorinsights/2020/07/22/ibm-cloud-for-financial-services-momentum-builds-with-bnp-paribas-and-30-isvs/
179,US small caps to outperform large caps in 2021- says BNP ...,"Jan 14, 2021",https://www.irmagazine.com/small-cap/us-small-caps-outperform-large-caps-2021-says-bnp-paribas
180,BNP Paribas AM bolsters €9bn private debt unit with new CIOs,"Nov 23, 2020",https://citywireselector.com/news/bnp-paribas-am-bolsters-9bn-private-debt-unit-with-new-cios/a1429128
181,BNP Paribas Announces Over $55m (€50m) Of Global ...,"Apr 9, 2020",https://www.globenewswire.com/news-release/2020/04/09/2014535/0/en/BNP-Paribas-Announces-Over-55m-50m-Of-Global-Donations-To-Fight-COVID-19-Virus.html
182,BNP Paribas issues Australia's first climate-linked bond,"Aug 2, 2020",https://www.reuters.com/article/us-greenbonds-australia-bnp-paribas-idUSKBN24Y0QP
183,BNP Halts New Commodity Trade Finance Deals as It ...,"Aug 5, 2020",https://www.bloomberg.com/news/articles/2020-08-05/bnp-halts-new-commodity-trade-finance-deals-as-it-reviews-unit
184,BNP Paribas-Allfunds partnership enhances fund distribution ...,"Oct 15, 2020",https://iclg.com/ibr/articles/14789-bnp-paribas-allfunds-partnership-enhances-fund-distribution-offering
185,BNP Paribas and CLSA partner for China-Hong Kong Stock ...,"Nov 23, 2020",https://www.globalcustodian.com/bnp-paribas-and-clsa-partner-for-china-hong-kong-stock-connect-access/
186,BNP Paribas pulls back from financing commodity traders,"Aug 6, 2020",https://www.ft.com/content/18b4163e-2347-4593-8cfd-e5ced59b158c
187,FrenchFounders and BNP Paribas to Host Fourth Edition of ...,"Nov 16, 2020",https://www.businesswire.com/news/home/20201116005863/en/FrenchFounders-and-BNP-Paribas-to-Host-Fourth-Edition-of-Startup-Tour-Virtually-on-November-19th
188,BNP Paribas REIL secures SRI certification for BNP Paribas ...,"Dec 2, 2020",https://www.propertyfundsworld.com/2020/12/02/292984/bnp-paribas-reil-secures-sri-certification-bnp-paribas-diversipierre-fund
189,BNP Paribas alts selection unit reaches first close on PE ...,"Sep 25, 2020",https://citywireselector.com/news/bnp-paribas-alts-selection-unit-reaches-first-close-on-pe-impact-fund/a1404816
190,AM Best Affirms Credit Ratings of GreenStars BNP Paribas S.A.,"Sep 11, 2020",https://www.businesswire.com/news/home/20200911005236/en/AM-Best-Affirms-Credit-Ratings-of-GreenStars-BNP-Paribas-S.A.
191,A new white paper - Tokenisation of alternative investments ...,1 month ago,https://investors-corner.bnpparibas-am.com/markets/a-new-white-paper-tokenisation-of-alternative-investments/
192,"BNP Paribas Fortis- New York Branch -- Moody's affirms BNP Paribas Fortis' 
A1 deposit ratings and A2 senior unsecured debt ratings; outlook remains 
stable","Dec 16, 2020",https://finance.yahoo.com/news/bnp-paribas-fortis-york-branch-185006548.html
193,Spotlight on BNP Paribas- SocGen Q2 trading revenue after ...,"Jul 29, 2020",https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/spotlight-on-bnp-paribas-socgen-q2-trading-revenue-after-surge-at-us-giants-59529970
194,Credit Suisse Group taps BNP Paribas bankers for India wealth push,"Oct 7, 2020",https://www.business-standard.com/article/markets/credit-suisse-group-taps-bnp-paribas-bankers-for-india-wealth-push-120100700044_1.html
195,BNP Paribas Asset Management names Asia-Pacific head,"Jul 22, 2020",https://www.pionline.com/money-management/bnp-paribas-asset-management-names-asia-pacific-head
196,Germany's auxmoney partners with BNP Paribas to buy loans online,"Nov 9, 2020",https://www.reuters.com/article/auxmoney-bnp-idUKL1N2HV1TL
197,Atlas Air Worldwide and Titan Aviation Holdings Announce ...,"Nov 5, 2020",https://www.globenewswire.com/news-release/2020/11/05/2121169/0/en/Atlas-Air-Worldwide-and-Titan-Aviation-Holdings-Announce-Financing-Facilities-with-CDPQ-BNP-Paribas-and-volofin.html
198,World's Best Bank for Financial Inclusion 2020: BNP Paribas,"Sep 10, 2020",https://www.euromoney.com/article/27g0tbzca93zph51zgjy8/awards/awards-for-excellence/worlds-best-bank-for-financial-inclusion-2020-bnp-paribas
199,Iberdrola & BNP Paribas to offer eMobility package in Spain,"Dec 10, 2020",https://www.electrive.com/2020/12/10/iberdrola-bnp-paribas-to-offer-emobility-package-in-spain/
